# Time X Y Z
       0.490000       1.472114      -9.328834      33.063370
       0.491000       1.364654      -9.326617      32.962106
       0.492000       1.258287      -9.323734      32.862112
       0.493000       1.153012      -9.320215      32.763374
       0.494000       1.048821      -9.316087      32.665877
       0.495000       0.945712      -9.311379      32.569609
       0.496000       0.843678      -9.306116      32.474556
       0.497000       0.742714      -9.300325      32.380704
       0.498000       0.642815      -9.294031      32.288039
       0.499000       0.543975      -9.287258      32.196548
       0.500000       0.446188      -9.280030      32.106216
       0.501000       0.349449      -9.272370      32.017029
       0.502000       0.253750      -9.264300      31.928973
       0.503000       0.159086      -9.255842      31.842035
       0.504000       0.065449      -9.247018      31.756199
       0.505000      -0.027166      -9.237847      31.671453
       0.506000      -0.118767      -9.228349      31.587782
       0.507000      -0.209360      -9.218544      31.505172
       0.508000      -0.298953      -9.208450      31.423610
       0.509000      -0.387552      -9.198086      31.343081
       0.510000      -0.475166      -9.187469      31.263572
       0.511000      -0.561801      -9.176615      31.185068
       0.512000      -0.647465      -9.165542      31.107558
       0.513000      -0.732165      -9.154265      31.031026
       0.514000      -0.815909      -9.142800      30.955459
       0.515000      -0.898705      -9.131162      30.880845
       0.516000      -0.980561      -9.119365      30.807169
       0.517000      -1.061484      -9.107423      30.734420
       0.518000      -1.141482      -9.095349      30.662583
       0.519000      -1.220564      -9.083158      30.591646
       0.520000      -1.298737      -9.070860      30.521596
       0.521000      -1.376009      -9.058470      30.452421
       0.522000      -1.452389      -9.045998      30.384108
       0.523000      -1.527884      -9.033457      30.316645
       0.524000      -1.602503      -9.020856      30.250020
       0.525000      -1.676254      -9.008207      30.184220
       0.526000      -1.749145      -8.995520      30.119233
       0.527000      -1.821184      -8.982806      30.055049
       0.528000      -1.892380      -8.970073      29.991655
       0.529000      -1.962741      -8.957330      29.929039
       0.530000      -2.032275      -8.944588      29.867191
       0.531000      -2.100990      -8.931855      29.806100
       0.532000      -2.168895      -8.919138      29.745753
       0.533000      -2.235998      -8.906446      29.686141
       0.534000      -2.302306      -8.893787      29.627253
       0.535000      -2.367830      -8.881168      29.569078
       0.536000      -2.432576      -8.868597      29.511606
       0.537000      -2.496553      -8.856079      29.454827
       0.538000      -2.559769      -8.843623      29.398730
       0.539000      -2.622233      -8.831233      29.343305
       0.540000      -2.683952      -8.818917      29.288544
       0.541000      -2.744935      -8.806681      29.234436
       0.542000      -2.805190      -8.794529      29.180971
       0.543000      -2.864724      -8.782468      29.128141
       0.544000      -2.923547      -8.770502      29.075937
       0.545000      -2.981666      -8.758637      29.024349
       0.546000      -3.039089      -8.746878      28.973368
       0.547000      -3.095825      -8.735229      28.922986
       0.548000      -3.151880      -8.723694      28.873195
       0.549000      -3.207264      -8.712278      28.823985
       0.550000      -3.261983      -8.700985      28.775349
       0.551000      -3.316046      -8.689819      28.727279
       0.552000      -3.369461      -8.678784      28.679766
       0.553000      -3.422235      -8.667882      28.632803
       0.554000      -3.474377      -8.657118      28.586382
       0.555000      -3.525893      -8.646494      28.540496
       0.556000      -3.576791      -8.636014      28.495137
       0.557000      -3.627080      -8.625681      28.450298
       0.558000      -3.676766      -8.615497      28.405972
       0.559000      -3.725857      -8.605466      28.362152
       0.560000      -3.774360      -8.595588      28.318830
       0.561000      -3.822284      -8.585868      28.276001
       0.562000      -3.869634      -8.576308      28.233658
       0.563000      -3.916420      -8.566908      28.191794
       0.564000      -3.962647      -8.557672      28.150403
       0.565000      -4.008323      -8.548601      28.109479
       0.566000      -4.053455      -8.539698      28.069015
       0.567000      -4.098050      -8.530963      28.029006
       0.568000      -4.142115      -8.522399      27.989446
       0.569000      -4.185658      -8.514006      27.950328
       0.570000      -4.228684      -8.505787      27.911649
       0.571000      -4.271202      -8.497742      27.873401
       0.572000      -4.313217      -8.489873      27.835580
       0.573000      -4.354737      -8.482181      27.798180
       0.574000      -4.395769      -8.474667      27.761197
       0.575000      -4.436318      -8.467332      27.724624
       0.576000      -4.476391      -8.460176      27.688458
       0.577000      -4.515995      -8.453201      27.652693
       0.578000      -4.555137      -8.446407      27.617324
       0.579000      -4.593823      -8.439794      27.582348
       0.580000      -4.632059      -8.433364      27.547759
       0.581000      -4.669851      -8.427117      27.513553
       0.582000      -4.707206      -8.421054      27.479725
       0.583000      -4.744130      -8.415173      27.446272
       0.584000      -4.780629      -8.409477      27.413189
       0.585000      -4.816709      -8.403965      27.380472
       0.586000      -4.852376      -8.398638      27.348118
       0.587000      -4.887636      -8.393494      27.316121
       0.588000      -4.922495      -8.388536      27.284479
       0.589000      -4.956959      -8.383762      27.253188
       0.590000      -4.991033      -8.379172      27.222243
       0.591000      -5.024724      -8.374767      27.191643
       0.592000      -5.058036      -8.370546      27.161382
       0.593000      -5.090976      -8.366509      27.131458
       0.594000      -5.123549      -8.362656      27.101867
       0.595000      -5.155760      -8.358987      27.072606
       0.596000      -5.187615      -8.355501      27.043673
       0.597000      -5.219119      -8.352198      27.015063
       0.598000      -5.250278      -8.349077      26.986774
       0.599000      -5.281097      -8.346139      26.958802
       0.600000      -5.311581      -8.343382      26.931146
       0.601000      -5.341735      -8.340807      26.903802
       0.602000      -5.371564      -8.338412      26.876767
       0.603000      -5.401073      -8.336197      26.850039
       0.604000      -5.430268      -8.334161      26.823615
       0.605000      -5.459153      -8.332304      26.797492
       0.606000      -5.487733      -8.330626      26.771668
       0.607000      -5.516012      -8.329124      26.746141
       0.608000      -5.543997      -8.327800      26.720909
       0.609000      -5.571690      -8.326651      26.695968
       0.610000      -5.599097      -8.325678      26.671316
       0.611000      -5.626223      -8.324878      26.646953
       0.612000      -5.653072      -8.324253      26.622874
       0.613000      -5.679648      -8.323800      26.599078
       0.614000      -5.705956      -8.323518      26.575564
       0.615000      -5.732001      -8.323408      26.552329
       0.616000      -5.757786      -8.323467      26.529370
       0.617000      -5.783316      -8.323696      26.506687
       0.618000      -5.808595      -8.324092      26.484278
       0.619000      -5.833627      -8.324656      26.462140
       0.620000      -5.858417      -8.325385      26.440272
       0.621000      -5.882968      -8.326280      26.418672
       0.622000      -5.907284      -8.327338      26.397338
       0.623000      -5.931370      -8.328559      26.376269
       0.624000      -5.955230      -8.329942      26.355464
       0.625000      -5.978866      -8.331486      26.334920
       0.626000      -6.002283      -8.333190      26.314636
       0.627000      -6.025485      -8.335051      26.294611
       0.628000      -6.048476      -8.337071      26.274843
       0.629000      -6.071258      -8.339246      26.255331
       0.630000      -6.093837      -8.341576      26.236074
       0.631000      -6.116214      -8.344061      26.217069
       0.632000      -6.138395      -8.346698      26.198317
       0.633000      -6.160382      -8.349486      26.179815
       0.634000      -6.182178      -8.352424      26.161563
       0.635000      -6.203788      -8.355512      26.143559
       0.636000      -6.225214      -8.358747      26.125802
       0.637000      -6.246459      -8.362128      26.108291
       0.638000      -6.267528      -8.365655      26.091025
       0.639000      -6.288423      -8.369326      26.074002
       0.640000      -6.309147      -8.373139      26.057223
       0.641000      -6.329704      -8.377093      26.040685
       0.642000      -6.350096      -8.381188      26.024388
       0.643000      -6.370327      -8.385421      26.008330
       0.644000      -6.390399      -8.389792      25.992512
